METRO_ID	Metropolitan areas	Year	CO2_PC	ENTROPY_1000M	EQU_HOU_DISP_INC	GDP_PC	GINI_INC	GREEN_AREA_PC	LABOUR_PRODUCTIVITY	PCT_INTENSITY	POP_DENS	SPRAWL	UNEMP_R	Country
CAN26	Toronto	2005	15.86			42240.73		1540.32	78898.34		406.12		6.92	CA
CAN26	Toronto	2006				42169.91		1511.47	79465.41		413.88		6.52	CA
CAN26	Toronto	2007				41969.62		1484.44	78868.1		421.41		6.7	CA
CAN26	Toronto	2008	14.82			40294.83		1457.64	76045.43		429.16		6.85	CA
CAN26	Toronto	2009				40031.85		1431.05	78588.0		437.13		9.54	CA
CAN26	Toronto	2010				40672.78		1404.68	79440.04		445.34		9.15	CA
CAN26	Toronto	2011		0.051		40596.11		1378.52	79534.03		453.79		8.33	CA
CAN26	Toronto	2012				40689.96		1351.5	80498.43		462.86		8.61	CA
CAN26	Toronto	2013			31827.0	40500.92	0.414	1324.59	78624.42		472.27		8.06	CA
CAN29	Hamilton	2000	45.71			41384.55		3093.74	70931.26		216.47		5.78	CA
CAN29	Hamilton	2001				41687.08		3070.52	72171.95		218.11		6.25	CA
CAN29	Hamilton	2002				42843.24		3051.41	74230.63		219.48		7.13	CA
CAN29	Hamilton	2003				42234.86		3032.37	70615.75		220.85		6.43	CA
CAN29	Hamilton	2004				42361.08		3013.43	70698.11		222.24		6.65	CA
CAN29	Hamilton	2005	39.32			42240.73		2994.55	70831.32		223.64		6.21	CA
CAN29	Hamilton	2006				42169.91		2975.75	70892.92		225.06		6.17	CA
CAN29	Hamilton	2007				41969.62		2949.49	70266.87		227.06		6.23	CA
CAN29	Hamilton	2008	36.64			40294.83		2923.47	67320.99		229.08		6.57	CA
CAN29	Hamilton	2009				40031.85		2897.66	68952.0		231.12		9.25	CA
CAN29	Hamilton	2010				40672.78		2872.08	70197.32		233.18		8.39	CA
CAN29	Hamilton	2011		0.094		40596.11		2846.72	68976.2		235.26		7.27	CA
CAN29	Hamilton	2012				40689.96		2825.17	69118.77		237.05		7.25	CA
CAN29	Hamilton	2013			29536.0	40500.92	0.346	2803.75	70106.33		238.86		7.15	CA
CH001	Zurich	2008	6.7			63433.63		282.14			1009.12			CH
CH001	Zurich	2009				61483.26		279.87			1017.32			CH
CH001	Zurich	2010				61496.19		277.6	109240.83		1025.64		3.51	CH
CH001	Zurich	2011				62259.02		275.33	111263.99		1034.08		3.88	CH
CH001	Zurich	2012				62798.23		273.06	112250.18		1042.66	-7.4	4.32	CH
CH002	Geneva	2008	4.71			55902.88		722.24			487.41			CH
CH002	Geneva	2009				53458.06		712.36			494.18			CH
CH002	Geneva	2010				54529.92		702.47	121531.24		501.13		8.52	CH
CH002	Geneva	2011				54571.0		692.63	124245.24		508.25		8.67	CH
CH002	Geneva	2012				54351.89		682.8	124256.15		515.57	2.0	9.06	CH
CH003	Basel	2008	5.36			53209.47		377.03			531.46			CH
CH003	Basel	2009				51738.68		375.42			533.73			CH
CH003	Basel	2010				52566.46		373.81	107243.45		536.03		5.1	CH
CH003	Basel	2011				53591.75		372.19	107931.92		538.36		5.15	CH
CH003	Basel	2012				53502.23		370.56	108132.29		540.72	8.2	5.23	CH
CHE	Switzerland	2008	6.26			52485.98			94247.07	2.96	189.86		3.35	CH
CHE	Switzerland	2009				50645.5			91392.77		192.57		4.12	CH
CHE	Switzerland	2010				51579.26			93817.58		194.67		4.54	CH
CHE	Switzerland	2011				51947.4			93631.59		196.77		4.04	CH
CHE	Switzerland	2012				51965.46			93774.56		198.89	-9.7	4.19	CH
CHL	Chile	2000	3.77			13427.21			38216.38	0.01	20.8		9.73	CH
CHL	Chile	2001				13711.15			39021.24	0.01	21.04		9.85	CH
CHL	Chile	2002				13924.48			39341.85	0.01	21.27		9.79	CH
CHL	Chile	2003				14291.93			39319.75	0.01	21.51		9.53	CH
CHL	Chile	2004				15129.4			40974.22	0.01	21.74		10.03	CH
CHL	Chile	2005	4.03			15892.17			41892.3	0.02	21.98		9.23	CH
CHL	Chile	2006				16628.06			43548.63	0.01	22.2		7.82	CH
CHL	Chile	2007				17311.96			44553.81	0.02	22.42		7.12	CH
CHL	Chile	2008	4.31			17687.35			44541.23	0.03	22.65		7.81	CH
CHL	Chile	2009				17331.44			44493.27		22.87		9.69	CH
CHL	Chile	2010				18156.96			43528.0		23.09		8.14	CH
CHL	Chile	2011				19046.52			43878.49		23.3		7.12	CH
CHL	Chile	2012				19907.37			45430.17		23.51		6.43	CH
CHL	Chile	2013				20567.89			46377.06		23.72		5.93	CH
CL010	Valparaíso	2000	2.2			12097.19		4.11	34006.98		631.82		12.32	CL
CL010	Valparaíso	2001				12212.52		4.05	35175.58		640.13		13.3	CL
CL010	Valparaíso	2002				12439.61		4.0	35763.0		648.57		14.99	CL
CL010	Valparaíso	2003				12574.39		3.95	35734.46		657.14		14.3	CL
CL010	Valparaíso	2004				13328.44		3.9	37113.86		665.84		14.42	CL
CL010	Valparaíso	2005	2.35			13965.29		3.85	37037.2		674.67		13.5	CL
CL010	Valparaíso	2006				14796.41		3.79	38027.43		683.63		8.64	CL
CL010	Valparaíso	2007				14812.61		3.75	37542.67		692.74		7.78	CL
CL010	Valparaíso	2008	2.16			15373.19		3.7	38615.5		701.98		10.07	CL
CL010	Valparaíso	2009				14925.79		3.65	37562.27		711.36		11.18	CL
CL010	Valparaíso	2010				15794.76		3.6	37103.73		720.88		9.71	CL
CL010	Valparaíso	2011				16488.24		3.55	36920.08		730.55		8.43	CL
CL010	Valparaíso	2012				17416.16		3.5	39123.22		740.37		7.3	CL
CL010	Valparaíso	2013			12535.0	18196.86	0.455	3.46	41190.91		750.34		6.95	CL
CL011	Santiago	2000	3.11			15859.16		20.02	40473.48		1279.8		10.28	CL
CL011	Santiago	2001				16022.11		19.86	40346.85		1290.26		9.27	CL
CL011	Santiago	2002				16376.12		19.69	41220.66		1301.1		8.85	CL
CL011	Santiago	2003				16804.55		19.53	41213.71		1312.33		9.18	CL
CL011	Santiago	2004				17916.03		19.35	42913.3		1323.96		10.17	CL
CL011	Santiago	2005	3.22			19019.46		19.18	44075.86		1336.01		8.73	CL
CL011	Santiago	2006				19937.13		19.0	47096.92		1348.49		7.79	CL
CL011	Santiago	2007				21140.42		18.82	48660.83		1361.41		7.21	CL
CL011	Santiago	2008	3.42			21798.27		18.64	48527.12		1374.78		7.93	CL
CL011	Santiago	2009				21601.92		18.45	48997.5		1388.63		9.84	CL
CL011	Santiago	2010				21815.31		18.26	47509.91		1402.98		8.15	CL
CL011	Santiago	2011				23188.1		18.07	48428.49		1417.83		7.13	CL
CL011	Santiago	2012				25175.5		17.88	53175.41		1433.21		6.55	CL
CL011	Santiago	2013			15011.0	26321.75	0.478	17.68	55017.12		1449.13		5.74	CL
CL020	Concepción	2000	3.35			8945.5		7.23	26916.76		444.94		10.54	CL
CL020	Concepción	2001				9022.04		7.19	27064.78		447.42		11.93	CL
CL020	Concepción	2002				9578.69		7.15	28111.88		450.0		11.25	CL
CL020	Concepción	2003				9982.33		7.11	28668.68		452.68		9.83	CL
CL020	Concepción	2004				10649.44		7.06	30377.7		455.46		10.32	CL
CL020	Concepción	2005	3.39			11456.93		7.02	32139.08		458.34		11.32	CL
CL020	Concepción	2006				11935.01		6.97	32644.66		461.32		10.12	CL
CL020	Concepción	2007				12199.45		6.93	33806.37		464.42		8.46	CL
CL020	Concepción	2008	3.17			12315.13		6.88	34148.86		467.63		8.74	CL
CL020	Concepción	2009				12002.16		6.83	33513.96		470.96		11.24	CL
CL020	Concepción	2010				11575.03		6.78	28526.6		474.41		9.16	CL
CL020	Concepción	2011				12757.72		6.73	30422.59		477.98		8.3	CL
CL020	Concepción	2012				12676.58		6.68	29723.78		481.69		8.12	CL
CL020	Concepción	2013			10239.0	12926.44	0.415	6.62	30502.29		485.54		7.62	CL
CZ001	Prague	2000	15.19			34351.01		302.48	67398.44		424.45		5.15	CZ
CZ001	Prague	2001				35640.65		299.9	70560.93		428.1		4.69	CZ
CZ001	Prague	2002				36392.18		297.31	71779.62		431.84		4.02	CZ
CZ001	Prague	2003				38048.64		294.69	75649.74		435.68		4.48	CZ
CZ001	Prague	2004				39740.63		292.05	80198.09		439.62		4.34	CZ
CZ001	Prague	2005	13.93			42370.04		289.39	84611.64		443.66		4.03	CZ
CZ001	Prague	2006				45359.56		286.7	89285.21		447.81	-2.72	3.33	CZ
CZ001	Prague	2007				48436.5		283.99	94723.48		452.09		2.73	CZ
CZ001	Prague	2008	13.04			50014.62		281.25	96247.48		456.5		2.12	CZ
CZ001	Prague	2009				46923.81		278.48	89526.24		461.03		3.47	CZ
CZ001	Prague	2010				47763.9		275.68	92121.96		465.72		4.21	CZ
CZ001	Prague	2011				47307.83		272.84	93712.75		470.57		4.07	CZ
CZ001	Prague	2012				46255.23		269.96	90542.61		475.59	2.3	3.62	CZ
CZ001	Prague	2013				46093.65		267.03	90691.01		480.81		3.81	CZ
CZ002	Brno	2000	8.65			18425.34		455.52	39825.31		264.46		8.27	CZ
CZ002	Brno	2001				18993.82		454.56	42161.95		265.02		8.53	CZ
CZ002	Brno	2002				19224.41		453.57	42614.62		265.59		7.58	CZ
CZ002	Brno	2003				20036.47		452.56	44463.67		266.19		8.01	CZ
CZ002	Brno	2004				20771.0		451.53	46142.75		266.79		8.32	CZ
CZ002	Brno	2005	8.16			21889.42		450.46	48234.68		267.43		8.07	CZ
CZ002	Brno	2006				23372.9		449.38	51378.67		268.07	0.85	7.93	CZ
CZ002	Brno	2007				24920.44		448.26	53158.67		268.74		5.42	CZ
CZ002	Brno	2008	7.76			26244.45		447.12	55552.4		269.42		4.38	CZ
CZ002	Brno	2009				24965.0		445.95	53653.73		270.13		6.83	CZ
CZ002	Brno	2010				25548.77		444.75	54781.93		270.86		7.7	CZ
CZ002	Brno	2011				26236.2		443.52	56156.43		271.61		7.49	CZ
CZ002	Brno	2012				26651.76		442.27	56719.98		272.38	7.1	8.08	CZ
CZ002	Brno	2013				27275.75		440.98	56198.94		273.18		6.8	CZ
CZ003	Ostrava	2000	10.51			15642.49		486.16	37482.3		615.12		14.34	CZ
CZ003	Ostrava	2001				16134.48		486.95	38784.19		614.12		14.3	CZ
CZ003	Ostrava	2002				16290.42		487.73	38496.46		613.13		13.31	CZ
CZ003	Ostrava	2003				16797.7		488.51	40567.84		612.16		14.75	CZ
CZ003	Ostrava	2004				18545.61		489.27	44871.61		611.21		14.55	CZ
CZ003	Ostrava	2005	10.1			20405.56		490.03	48124.45		610.26		13.89	CZ
CZ003	Ostrava	2006				21250.16		490.78	49934.94		609.33	1.73	11.98	CZ
CZ003	Ostrava	2007				22467.26		491.52	51171.62		608.41		8.48	CZ
CZ003	Ostrava	2008	9.32			23194.93		492.25	51341.52		607.51		7.38	CZ
CZ003	Ostrava	2009				21286.99		492.97	48012.37		606.62		9.67	CZ
CZ003	Ostrava	2010				22128.94		493.69	51143.47		605.74		10.15	CZ
CZ003	Ostrava	2011				23208.5		494.39	53860.06		604.88		9.31	CZ
CZ003	Ostrava	2012				23103.02		495.09	53336.41		604.03	8.5	9.52	CZ
CZ003	Ostrava	2013				22399.54		495.77	51557.19		603.19		9.89	CZ
CZE	Czech Republic	2000	13.39			20166.2			44334.92	0.08	133.01		8.76	CZ
CZE	Czech Republic	2001				20804.96			45635.1	0.09	132.87		7.99	CZ
CZE	Czech Republic	2002				21272.15			45875.05	0.09	132.09		7.02	CZ
CZE	Czech Republic	2003				22045.18			47823.47	0.11	132.05		7.54	CZ
CZE	Czech Republic	2004				23117.31			50415.69	0.12	132.16		8.21	CZ
CZE	Czech Republic	2005	12.49			24584.63			52743.3	0.13	132.28		7.93	CZ
CZE	Czech Republic	2006				26197.02			55621.82	0.15	132.69		7.15	CZ
CZE	Czech Republic	2007				27548.48			57577.49	0.21	133.17		5.32	CZ
CZE	Czech Republic	2008	12.09			28039.26			58186.74	0.2	134.39		4.39	CZ
CZE	Czech Republic	2009				26461.39			56134.76		135.52		6.66	CZ
CZE	Czech Republic	2010				26967.53			58000.25		136.03		7.28	CZ
CZE	Czech Republic	2011				27428.66			59289.47		136.37		6.71	CZ
CZE	Czech Republic	2012				27308.23			58667.71		136.02	12.5	6.98	CZ
CZE	Czech Republic	2013				27321.88			58196.16		136.17		6.95	CZ
DE001	Berlin	2000	12.55			32989.8		209.26		1.49	701.21			DE
DE001	Berlin	2001				33064.51		209.1	76384.86	1.39	701.74		15.32	DE
DE001	Berlin	2002				32682.73		208.93	76157.05	1.32	702.31		15.77	DE
DE001	Berlin	2003				32021.94		208.75	75923.86	1.4	702.92		17.97	DE
DE001	Berlin	2004				31917.16		208.56	76896.43	1.44	703.57		19.12	DE
DE001	Berlin	2005	12.06			32420.01		208.35	77690.71	1.72	704.25		19.41	DE
DE001	Berlin	2006				33574.8		208.14	78904.41	1.89	704.98	0.78	18.53	DE
DE001	Berlin	2007				34660.57		207.91	77067.53	2.07	705.75		15.77	DE
DE001	Berlin	2008	12.1			36015.97		207.68	77619.78	1.76	706.55		14.05	DE
DE001	Berlin	2009				35519.94		207.43	75344.64		707.4		13.02	DE
DE001	Berlin	2010				36532.48		207.17	77294.26		708.3		12.38	DE
DE001	Berlin	2011				37674.54		206.89	77868.75		709.23		11.21	DE
DE001	Berlin	2012				37700.85		206.61	76700.11		710.22	12.3	10.16	DE
DE002	Hamburg	2000	9.13			49404.37		938.71		0.96	508.7			DE
DE002	Hamburg	2001				51226.71		937.06	110115.29	1.34	509.6		6.26	DE
DE002	Hamburg	2002				51003.79		935.39	111408.24	1.22	510.51		7.39	DE
DE002	Hamburg	2003				50169.73		933.7	109963.54	1.32	511.43		8.55	DE
DE002	Hamburg	2004				50909.26		932.01	113795.98	1.37	512.36		9.57	DE
DE002	Hamburg	2005	8.91			51623.94		930.29	114444.52	1.6	513.31		9.79	DE
DE002	Hamburg	2006				52560.61		928.57	116388.89	1.5	514.26	1.49	9.27	DE
DE002	Hamburg	2007				53311.98		926.82	113089.89	1.67	515.23		8.05	DE
DE002	Hamburg	2008	8.98			54191.47		925.06	110528.93	1.76	516.21		6.34	DE
DE002	Hamburg	2009				51089.43		923.28	103270.4		517.2		6.55	DE
DE002	Hamburg	2010				52203.59		921.5	105594.82		518.21		6.4	DE
DE002	Hamburg	2011				52394.38		919.69	103092.01		519.22		5.02	DE
DE002	Hamburg	2012				52748.56		917.87	103492.1		520.25	22.2	4.83	DE
DE003	Munich	2000	9.08			61365.75		623.21		5.67	410.21			DE
DE003	Munich	2001				62772.78		616.98	123993.58	5.35	414.35		2.83	DE
DE003	Munich	2002				62671.86		610.8	126879.46	4.86	418.54		3.67	DE
DE003	Munich	2003				61008.2		604.66	124598.57	5.07	422.79		5.17	DE
DE003	Munich	2004				61301.97		598.56	126194.25	4.99	427.1		5.63	DE
DE003	Munich	2005	8.63			61481.31		592.5	127332.53	5.28	431.47		6.29	DE
DE003	Munich	2006				62635.09		586.49	130077.61	5.44	435.9	-3.79	5.97	DE
DE003	Munich	2007				64839.76		580.51	132142.28	6.1	440.38		5.0	DE
DE003	Munich	2008	8.48			62647.64		574.58	124923.64	4.94	444.93		4.18	DE
DE003	Munich	2009				60067.69		568.69	121986.35		449.54		4.97	DE
DE003	Munich	2010				60969.98		562.84	123984.87		454.21		4.39	DE
DE003	Munich	2011				64075.57		557.03	128914.06		458.94		3.46	DE
DE003	Munich	2012				63591.71		551.27	127734.38		463.75	2.0	3.32	DE
DE004	Cologne	2000	24.0			44825.58		73.24		1.77	938.04			DE
DE004	Cologne	2001				45739.42		73.04	105251.29	1.43	940.65		5.92	DE
DE004	Cologne	2002				45570.29		72.83	106856.61	1.22	943.29		7.04	DE
DE004	Cologne	2003				44574.16		72.63	106059.91	1.42	945.95		8.94	DE
DE004	Cologne	2004				45131.62		72.42	107042.33	1.48	948.64		9.39	DE
DE004	Cologne	2005	27.35			44540.47		72.21	106188.61	1.57	951.35		10.65	DE
DE004	Cologne	2006				46257.67		72.01	110755.59	1.71	954.09	-0.76	10.47	DE
DE004	Cologne	2007				48255.4		71.8	109107.73	1.8	956.86		8.78	DE
DE004	Cologne	2008	27.61			46868.82		71.59	103673.63	2.04	959.65		7.79	DE
DE004	Cologne	2009				44869.39		71.38	98990.31		962.46		7.79	DE
DE004	Cologne	2010				46880.74		71.17	102732.9		965.3		7.31	DE
DE004	Cologne	2011				47562.25		70.96	103424.13		968.17		6.41	DE
DE004	Cologne	2012				47730.2		70.75	103735.21		971.06	20.4	5.96	DE
DE005	Frankfurt	2000	12.65			55382.02		102.21		2.14	638.48			DE
DE005	Frankfurt	2001				57070.27		102.07	122538.24	2.24	639.33		4.91	DE
DE005	Frankfurt	2002				56181.89		101.93	121912.11	2.37	640.2		5.35	DE
DE005	Frankfurt	2003				56631.97		101.79	122625.17	2.37	641.07		6.68	DE
DE005	Frankfurt	2004				56593.56		101.65	124263.59	2.74	641.96		7.47	DE
DE005	Frankfurt	2005	12.95			56903.9		101.51	125962.34	2.85	642.87		8.2	DE
DE005	Frankfurt	2006				58508.09		101.37	130201.36	2.99	643.78	0.92	8.14	DE
DE005	Frankfurt	2007				59709.76		101.22	127803.16	3.27	644.71		7.16	DE
DE005	Frankfurt	2008	13.05			59897.97		101.07	125518.23	2.89	645.65		6.29	DE
DE005	Frankfurt	2009				55768.24		100.92	117289.33		646.6		6.3	DE
DE005	Frankfurt	2010				56430.53		100.77	118261.15		647.57		5.98	DE
DE005	Frankfurt	2011				57175.2		100.62	118396.03		648.55		5.0	DE
DE005	Frankfurt	2012				56827.88		100.47	117313.9		649.54	17.3	5.01	DE
DE006	Essen	2000	9.85			30283.38		39.28		0.72	2314.75			DE
DE006	Essen	2001				30919.38		39.49	76283.02	0.78	2302.62		7.44	DE
DE006	Essen	2002				31291.82		39.7	78274.76	1.19	2290.56		8.48	DE
DE006	Essen	2003				31570.65		39.91	79865.87	1.34	2278.56		10.2	DE
DE006	Essen	2004				32114.67		40.12	81281.27	1.59	2266.62		10.88	DE
DE006	Essen	2005	9.79			32415.23		40.33	83328.47	1.0	2254.75		12.95	DE
DE006	Essen	2006				33479.58		40.54	86151.97	1.19	2242.95	3.48	12.57	DE
DE006	Essen	2007				35153.32		40.75	84490.99	1.14	2231.21		10.6	DE
DE006	Essen	2008	9.85			37315.34		40.97	86571.2	1.19	2219.53		9.38	DE
DE006	Essen	2009				35696.96		41.18	81897.66		2207.91		9.51	DE
DE006	Essen	2010				36780.0		41.4	83035.59		2196.36		9.08	DE
DE006	Essen	2011				38222.44		41.62	85479.23		2184.86		8.26	DE
DE006	Essen	2012				38566.3		41.84	85677.13		2173.43	17.0	7.74	DE
DE007	Stuttgart	2000	10.35			49355.21		179.71		4.81	970.54			DE
DE007	Stuttgart	2001				51966.77		179.49	107341.89	4.86	971.76		3.29	DE
DE007	Stuttgart	2002				51441.2		179.26	108097.49	5.11	973.0		4.0	DE
DE007	Stuttgart	2003				51590.44		179.03	109448.45	5.44	974.25		5.24	DE
DE007	Stuttgart	2004				50722.66		178.79	107196.58	6.11	975.52		6.08	DE
DE007	Stuttgart	2005	10.24			49360.16		178.56	104883.79	6.06	976.81		7.12	DE
DE007	Stuttgart	2006				52900.02		178.32	111470.67	5.87	978.11	0.49	6.46	DE
DE007	Stuttgart	2007				55422.72		178.08	111605.87	7.0	979.43		5.01	DE
DE007	Stuttgart	2008	10.31			53967.39		177.84	107022.91	6.28	980.76		4.21	DE
DE007	Stuttgart	2009				47605.73		177.6	94801.38		982.1		5.14	DE
DE007	Stuttgart	2010				52425.89		177.35	103972.45		983.47		5.0	DE
DE007	Stuttgart	2011				55029.22		177.1	108404.54		984.85		3.9	DE
DE007	Stuttgart	2012				55541.32		176.85	109312.93		986.25	10.0	3.64	DE
DE008	Leipzig	2000	21.53			25900.12		353.33		0.46	405.7			DE
DE008	Leipzig	2001				26523.03		354.43	62461.52	0.4	404.44		17.06	DE
DE008	Leipzig	2002				26998.5		355.5	65132.45	0.38	403.22		17.89	DE
DE008	Leipzig	2003				27004.65		356.55	65009.32	0.41	402.03		18.07	DE
DE008	Leipzig	2004				27528.19		357.57	68779.49	0.42	400.88		20.29	DE
DE008	Leipzig	2005	21.83			27645.91		358.57	70103.31	0.6	399.77		21.33	DE
DE008	Leipzig	2006				29454.12		359.54	71395.36	0.54	398.69	6.06	18.69	DE
DE008	Leipzig	2007				30324.07		360.48	68662.61	0.71	397.65		15.96	DE
DE008	Leipzig	2008	22.31			30940.72		361.39	67952.21	0.74	396.65		14.5	DE
DE008	Leipzig	2009				30261.45		362.28	65327.87		395.67		13.59	DE
DE008	Leipzig	2010				31192.13		363.14	66119.13		394.73		12.43	DE
DE008	Leipzig	2011				32986.92		363.98	68724.42		393.83		10.74	DE
DE008	Leipzig	2012				33499.78		364.79	68004.51		392.95	25.9	9.06	DE
DE009	Dresden	2000	6.05			27099.95		528.44		1.87	475.05			DE
DE009	Dresden	2001				28276.66		527.24	63824.74	1.92	476.13		15.45	DE
DE009	Dresden	2002				29392.35		525.99	67830.91	2.29	477.25		15.97	DE
DE009	Dresden	2003				30104.49		524.71	69295.5	2.08	478.42		15.63	DE
DE009	Dresden	2004				31214.49		523.39	74293.12	2.0	479.63		17.42	DE
DE009	Dresden	2005	5.44			30802.07		522.03	73422.59	2.18	480.88		17.38	DE
DE009	Dresden	2006				31758.55		520.64	73414.2	2.47	482.16	-0.81	15.7	DE
DE009	Dresden	2007				32448.84		519.21	70712.92	2.61	483.49		13.11	DE
DE009	Dresden	2008	5.26			32300.28		517.75	69526.06	2.31	484.85		11.83	DE
DE009	Dresden	2009				30645.07		516.25	65155.2		486.26		11.39	DE
DE009	Dresden	2010				31540.9		514.72	66035.27		487.71		10.51	DE
DE009	Dresden	2011				32090.19		513.16	66284.41		489.19		8.91	DE
DE009	Dresden	2012				32023.8		511.57	65087.81		490.71	10.9	7.62	DE
DE010	Dortmund	2000	18.05			29323.54		60.77		0.66	1592.62			DE
DE010	Dortmund	2001				30365.89		61.13	76120.29	0.81	1583.19		8.22	DE
DE010	Dortmund	2002				30940.95		61.49	79237.54	0.93	1573.86		9.58	DE
DE010	Dortmund	2003				31372.81		61.85	81636.14	0.88	1564.63		11.76	DE
DE010	Dortmund	2004				32705.38		62.22	85906.73	1.09	1555.48		12.93	DE
DE010	Dortmund	2005	17.99			33740.05		62.58	89403.89	1.24	1546.42		14.42	DE
DE010	Dortmund	2006				33757.46		62.95	88736.38	1.14	1537.45	4.71	13.73	DE
DE010	Dortmund	2007				35812.0		63.31	87251.91	1.39	1528.57		11.45	DE
DE010	Dortmund	2008	18.44			36376.15		63.68	86051.31	1.16	1519.77		10.53	DE
DE010	Dortmund	2009				34952.89		64.05	81173.68		1511.06		10.31	DE
DE010	Dortmund	2010				35959.28		64.41	81952.17		1502.43		9.95	DE
DE010	Dortmund	2011				37360.02		64.78	83826.87		1493.89		8.95	DE
DE010	Dortmund	2012				38251.29		65.15	85375.75		1485.43	19.2	8.48	DE
DE011	Düsseldorf	2000	24.18			44248.64		53.71		3.77	1262.95			DE
DE011	Düsseldorf	2001				45925.74		53.72	102063.03	3.28	1262.61		5.46	DE
DE011	Düsseldorf	2002				45440.31		53.74	103391.81	2.52	1262.29		6.6	DE
DE011	Düsseldorf	2003				45186.71		53.75	104632.31	2.68	1261.99		8.22	DE
DE011	Düsseldorf	2004				46322.9		53.76	107675.49	2.96	1261.72		8.86	DE
DE011	Düsseldorf	2005	23.82			46517.5		53.77	109069.38	2.87	1261.47		10.19	DE
DE011	Düsseldorf	2006				47411.09		53.78	112173.11	3.45	1261.24	1.26	10.2	DE
DE011	Düsseldorf	2007				50257.55		53.79	111973.33	3.77	1261.04		8.61	DE
DE011	Düsseldorf	2008	24.07			51078.8		53.8	110831.54	3.02	1260.86		7.61	DE
DE011	Düsseldorf	2009				47600.78		53.8	103410.13		1260.7		8.09	DE
DE011	Düsseldorf	2010				48931.69		53.81	105516.45		1260.57		7.66	DE
DE011	Düsseldorf	2011				50155.99		53.81	107074.92		1260.46		6.73	DE
DE011	Düsseldorf	2012				50093.46		53.82	106995.9		1260.37	19.2	6.39	DE
DE012	Bremen	2000	16.52			39854.33		1428.29		0.47	321.84			DE
DE012	Bremen	2001				40394.39		1427.88	92538.74	0.71	321.93		6.65	DE
DE012	Bremen	2002				40662.48		1427.46	93789.24	0.55	322.03		7.53	DE
DE012	Bremen	2003				40513.62		1427.05	95263.53	0.7	322.12		8.97	DE
DE012	Bremen	2004				40833.69		1426.61	99822.89	0.88	322.22		11.21	DE
DE012	Bremen	2005	16.02			40846.36		1426.16	99437.76	0.96	322.32		12.8	DE
DE012	Bremen	2006				42597.76		1425.69	102444.96	1.22	322.43	2.03	11.48	DE
DE012	Bremen	2007				43670.42		1425.21	98521.78	0.94	322.54		9.06	DE
DE012	Bremen	2008	16.18			44058.3		1424.72	96594.78	0.88	322.65		7.35	DE
DE012	Bremen	2009				39930.03		1424.22	86286.97		322.76		7.09	DE
DE012	Bremen	2010				42069.64		1423.69	91263.8		322.88		6.56	DE
DE012	Bremen	2011				43229.47		1423.15	93970.87		323.0		6.23	DE
DE012	Bremen	2012				43448.16		1422.6	92147.86		323.13	21.7	5.43	DE
DE013	Hanover	2000	6.97			38123.1		553.84		1.2	400.28			DE
DE013	Hanover	2001				38128.92		554.52	85935.97	1.44	399.79		6.47	DE
DE013	Hanover	2002				37961.05		555.19	87208.21	1.17	399.31		7.61	DE
DE013	Hanover	2003				38028.46		555.86	97462.11	1.71	398.83		9.92	DE
DE013	Hanover	2004				37775.86		556.52	89528.11	1.67	398.35		10.11	DE
DE013	Hanover	2005	6.77			40320.06		557.18	97250.61	1.84	397.88		12.45	DE
DE013	Hanover	2006				42283.89		557.83	101167.12	1.78	397.42	3.25	11.43	DE
DE013	Hanover	2007				42237.34		558.47	95225.22	1.98	396.96		8.93	DE
DE013	Hanover	2008	6.89			43451.28		559.11	95262.07	2.01	396.51		8.31	DE
DE013	Hanover	2009				41627.77		559.74	90210.28		396.07		8.04	DE
DE013	Hanover	2010				43258.58		560.36	93128.54		395.63		7.69	DE
DE013	Hanover	2011				45063.2		560.97	95586.44		395.19		6.9	DE
DE013	Hanover	2012				45189.21		561.58	94267.79		394.76	19.7	6.1	DE
DE014	Nuremberg	2000	5.25			41344.8		682.06		1.88	372.11			DE
DE014	Nuremberg	2001				40430.55		681.8	83307.68	2.01	372.25		4.82	DE
DE014	Nuremberg	2002				41638.65		681.53	87929.32	2.43	372.4		5.7	DE
DE014	Nuremberg	2003				41215.01		681.26	88323.14	2.13	372.55		7.49	DE
DE014	Nuremberg	2004				42625.63		680.98	92901.8	2.58	372.71		8.67	DE
DE014	Nuremberg	2005	5.21			42003.69		680.68	91470.25	3.01	372.87		8.79	DE
